teamAbbr,teamDiv,playStat,playPos,playHeight,playWeight,playPF
DEN,Northwest,Starter,C,82,254,2
DEN,Northwest,Starter,SF,80,220,0
DEN,Northwest,Starter,PF,80,245,2
DEN,Northwest,Starter,SG,76,210,3
DEN,Northwest,Starter,PG,76,207,3
DEN,Northwest,Bench,PG,77,200,2
DEN,Northwest,Bench,SG,77,175,2
DEN,Northwest,Bench,C,82,235,0
DEN,Northwest,Bench,PF,80,228,3
DEN,Northwest,Bench,SG,77,196,2
DEN,Northwest,Bench,PF,82,241,1
DEN,Northwest,Bench,SF,79,222,0
POR,Northwest,Starter,PG,75,195,3
POR,Northwest,Starter,SG,75,197,2
POR,Northwest,Starter,C,83,280,5
POR,Northwest,Starter,PF,81,215,2
POR,Northwest,Starter,SF,81,220,3
POR,Northwest,Bench,SG,79,210,4
POR,Northwest,Bench,SG,77,218,3
POR,Northwest,Bench,PF,82,215,3
POR,Northwest,Bench,PF,82,240,0
UTA,Northwest,Starter,C,85,220,2
UTA,Northwest,Starter,PG,76,180,4
UTA,Northwest,Starter,SF,80,216,2
UTA,Northwest,Starter,PF,82,246,3
UTA,Northwest,Starter,SG,80,215,0
UTA,Northwest,Bench,SG,75,200,4
UTA,Northwest,Bench,SF,77,215,2
UTA,Northwest,Bench,PF,81,220,2
UTA,Northwest,Bench,SG,78,195,1
UTA,Northwest,Bench,C,82,240,1
DAL,Southwest,Starter,SF,80,210,3
DAL,Southwest,Starter,PG,75,195,1
DAL,Southwest,Starter,SG,77,220,2
DAL,Southwest,Starter,PF,83,237,0
DAL,Southwest,Starter,PG,75,185,3
DAL,Southwest,Bench,PG,72,180,3
DAL,Southwest,Bench,PF,81,216,2
DAL,Southwest,Bench,PG,72,175,4
DAL,Southwest,Bench,PF,83,240,2
DAL,Southwest,Bench,C,83,206,2
DAL,Southwest,Bench,C,85,245,0
DAL,Southwest,Bench,C,84,235,0
LAC,Pacific,Starter,PF,82,251,1
LAC,Pacific,Starter,SF,80,210,2
LAC,Pacific,Starter,PG,76,200,2
LAC,Pacific,Starter,C,84,255,2
LAC,Pacific,Starter,PG,73,185,2
LAC,Pacific,Bench,SF,79,205,1
LAC,Pacific,Bench,SG,77,206,4
LAC,Pacific,Bench,SG,74,175,0
LAC,Pacific,Bench,PF,79,253,0
LAC,Pacific,Bench,C,81,220,2
LAC,Pacific,Bench,SF,81,230,0
LAC,Pacific,Bench,PG,73,185,1
LAC,Pacific,Bench,PF,83,209,3
GS,Pacific,Starter,SF,81,225,5
GS,Pacific,Starter,PG,75,185,2
GS,Pacific,Starter,SG,79,205,1
GS,Pacific,Starter,PF,79,230,5
GS,Pacific,Starter,C,83,240,0
GS,Pacific,Bench,SF,78,207,0
GS,Pacific,Bench,PG,79,182,2
GS,Pacific,Bench,SG,79,185,2
GS,Pacific,Bench,PF,81,240,1
GS,Pacific,Bench,PF,81,225,2
GS,Pacific,Bench,C,84,237,0
GS,Pacific,Bench,SF,79,225,0
GS,Pacific,Bench,SG,79,210,0
SA,Southwest,Starter,PF,83,240,3
SA,Southwest,Starter,SG,78,210,1
SA,Southwest,Starter,PG,72,185,1
SA,Southwest,Starter,SF,81,230,1
SA,Southwest,Starter,C,84,250,1
SA,Southwest,Bench,SG,76,200,0
SA,Southwest,Bench,PG,77,170,0
SA,Southwest,Bench,SG,78,210,1
SA,Southwest,Bench,SF,81,220,2
SA,Southwest,Bench,SG,75,190,0
SA,Southwest,Bench,SF,82,210,0
SA,Southwest,Bench,PG,77,200,0
LAL,Pacific,Starter,SG,78,204,3
LAL,Pacific,Starter,SF,81,190,2
LAL,Pacific,Starter,C,84,260,2
LAL,Pacific,Starter,PG,78,190,1
LAL,Pacific,Starter,PF,80,235,4
LAL,Pacific,Bench,PF,81,221,3
LAL,Pacific,Bench,PG,77,193,2
LAL,Pacific,Bench,PF,81,250,2
LAL,Pacific,Bench,SF,81,188,1
LAL,Pacific,Bench,SG,77,205,0
POR,Northwest,Starter,PG,75,195,2
POR,Northwest,Starter,SG,75,197,2
POR,Northwest,Starter,SF,81,220,1
POR,Northwest,Starter,C,83,280,5
POR,Northwest,Starter,PF,82,240,5
POR,Northwest,Bench,SG,79,210,0
POR,Northwest,Bench,SG,77,218,2
POR,Northwest,Bench,PF,82,215,0
POR,Northwest,Bench,PF,82,247,2
POR,Northwest,Bench,C,84,230,2
MIL,Central,Starter,SF,79,215,5
MIL,Central,Starter,PF,82,205,2
MIL,Central,Starter,SG,79,200,2
MIL,Central,Starter,PG,78,223,3
MIL,Central,Starter,PF,83,220,3
MIL,Central,Bench,PG,76,190,3
MIL,Central,Bench,C,85,216,3
MIL,Central,Bench,PF,81,255,1
MIL,Central,Bench,SG,77,199,0
MIL,Central,Bench,SG,78,209,1
MIL,Central,Bench,SG,74,176,1
DET,Central,Starter,SF,79,242,3
DET,Central,Starter,SF,80,226,0
DET,Central,Starter,SG,74,180,0
DET,Central,Starter,PG,75,208,1
DET,Central,Starter,C,83,275,2
DET,Central,Bench,PF,82,218,3
DET,Central,Bench,PF,81,245,1
DET,Central,Bench,PG,72,175,1
DET,Central,Bench,SG,74,202,0
DET,Central,Bench,SF,79,200,0
CHI,Central,Starter,PG,76,210,3
CHI,Central,Starter,PF,84,255,1
CHI,Central,Starter,C,84,255,2
CHI,Central,Starter,SG,78,185,1
CHI,Central,Starter,PG,77,204,0
CHI,Central,Bench,PG,76,220,3
CHI,Central,Bench,SF,77,220,1
CHI,Central,Bench,SF,80,209,0
CHI,Central,Bench,C,82,275,1
CHI,Central,Bench,SG,78,215,1
CHI,Central,Bench,PG,69,177,0
ORL,Southeast,Starter,SF,79,204,3
ORL,Southeast,Starter,PF,81,225,2
ORL,Southeast,Starter,C,82,260,2
ORL,Southeast,Starter,SG,78,190,0
ORL,Southeast,Starter,PG,75,210,2
ORL,Southeast,Bench,SF,78,195,0
ORL,Southeast,Bench,PF,82,210,1
ORL,Southeast,Bench,SG,77,215,0
ORL,Southeast,Bench,C,81,245,1
ORL,Southeast,Bench,SG,79,218,0
ORL,Southeast,Bench,PF,82,255,0
ORL,Southeast,Bench,SF,79,205,0
IND,Central,Starter,PF,80,220,4
IND,Central,Starter,SG,76,215,0
IND,Central,Starter,SF,80,216,2
IND,Central,Starter,PG,72,160,2
IND,Central,Starter,C,83,240,6
IND,Central,Bench,C,84,239,2
IND,Central,Bench,PG,75,185,0
IND,Central,Bench,SG,77,210,2
IND,Central,Bench,PF,82,225,0
IND,Central,Bench,PG,74,180,0
PHI,Atlantic,Starter,PG,82,240,3
PHI,Atlantic,Starter,SF,76,190,2
PHI,Atlantic,Starter,SF,81,215,2
PHI,Atlantic,Starter,C,84,250,4
PHI,Atlantic,Starter,PF,82,223,2
PHI,Atlantic,Bench,PG,75,199,2
PHI,Atlantic,Bench,PG,74,200,1
PHI,Atlantic,Bench,SG,79,200,1
PHI,Atlantic,Bench,PF,81,210,2
PHI,Atlantic,Bench,PF,81,240,1
CLE,Central,Starter,SF,80,240,2
CLE,Central,Starter,PF,78,235,4
CLE,Central,Starter,SG,78,220,5
CLE,Central,Starter,PG,75,190,2
CLE,Central,Starter,PF,82,271,3
CLE,Central,Bench,SF,81,235,4
CLE,Central,Bench,SG,79,210,3
CLE,Central,Bench,SG,76,212,1
CLE,Central,Bench,PF,83,248,2
CLE,Central,Bench,PF,83,240,1
WAS,Southeast,Starter,PG,76,195,0
WAS,Southeast,Starter,SG,77,202,1
WAS,Southeast,Starter,SF,80,198,4
WAS,Southeast,Starter,C,84,240,2
WAS,Southeast,Starter,PF,82,245,3
WAS,Southeast,Bench,SF,79,203,4
WAS,Southeast,Bench,SG,76,208,1
WAS,Southeast,Bench,PF,80,237,5
WAS,Southeast,Bench,C,82,230,4
WAS,Southeast,Bench,PG,73,170,0
HOU,Southwest,Starter,SF,80,200,2
HOU,Southwest,Starter,PG,77,218,0
HOU,Southwest,Starter,SG,75,220,0
HOU,Southwest,Starter,PF,82,240,1
HOU,Southwest,Starter,C,82,245,0
HOU,Southwest,Bench,PF,80,232,4
HOU,Southwest,Bench,SF,77,225,5
HOU,Southwest,Bench,C,83,250,2
HOU,Southwest,Bench,PF,80,253,1
HOU,Southwest,Bench,PF,86,219,1
HOU,Southwest,Bench,PG,74,175,0
HOU,Southwest,Bench,PG,73,194,0
ATL,Southeast,Starter,SG,77,195,3
ATL,Southeast,Starter,PG,73,168,2
ATL,Southeast,Starter,SF,80,220,1
ATL,Southeast,Starter,C,84,255,1
ATL,Southeast,Starter,PF,83,239,3
ATL,Southeast,Bench,PF,82,235,2
ATL,Southeast,Bench,SF,81,225,1
ATL,Southeast,Bench,PG,74,170,2
ATL,Southeast,Bench,SG,76,180,1
ATL,Southeast,Bench,SG,77,192,0
ATL,Southeast,Bench,SF,79,215,0
PHO,Pacific,Starter,SG,78,206,5
PHO,Pacific,Starter,C,85,240,1
PHO,Pacific,Starter,PG,73,190,0
PHO,Pacific,Starter,PF,82,235,6
PHO,Pacific,Starter,SF,80,215,0
PHO,Pacific,Bench,SF,80,207,5
PHO,Pacific,Bench,SG,76,200,1
PHO,Pacific,Bench,PF,84,216,3
PHO,Pacific,Bench,C,85,255,3
PHO,Pacific,Bench,PG,70,149,1
PHO,Pacific,Bench,SF,79,190,0
NY,Atlantic,Starter,SG,77,200,4
NY,Atlantic,Starter,SF,78,205,3
NY,Atlantic,Starter,C,83,262,4
NY,Atlantic,Starter,PF,85,231,1
NY,Atlantic,Starter,PG,75,202,1
NY,Atlantic,Bench,PG,77,190,2
NY,Atlantic,Bench,SF,82,235,2
NY,Atlantic,Bench,SF,80,225,3
NY,Atlantic,Bench,C,82,224,3
NY,Atlantic,Bench,SF,80,225,1
NO,Southwest,Starter,PF,82,220,4
NO,Southwest,Starter,C,83,270,5
NO,Southwest,Starter,PG,75,180,0
NO,Southwest,Starter,SG,76,191,3
NO,Southwest,Starter,SF,80,227,4
NO,Southwest,Bench,PG,72,190,1
NO,Southwest,Bench,SG,76,213,3
NO,Southwest,Bench,SF,80,235,2
NO,Southwest,Bench,SG,75,175,0
NO,Southwest,Bench,PF,81,225,0
DAL,Southwest,Starter,SF,80,210,4
DAL,Southwest,Starter,SG,77,220,3
DAL,Southwest,Starter,PG,75,195,2
DAL,Southwest,Starter,PF,83,237,1
DAL,Southwest,Starter,C,83,206,2
DAL,Southwest,Bench,PG,72,175,0
DAL,Southwest,Bench,C,85,245,4
DAL,Southwest,Bench,PG,72,180,2
DAL,Southwest,Bench,PG,75,185,3
DAL,Southwest,Bench,PF,83,240,3
CHA,Southeast,Starter,SG,77,185,3
CHA,Southeast,Starter,PG,73,172,3
CHA,Southeast,Starter,SF,79,221,0
CHA,Southeast,Starter,C,83,265,5
CHA,Southeast,Starter,PF,81,230,2
CHA,Southeast,Bench,PF,85,240,2
CHA,Southeast,Bench,SG,78,220,0
CHA,Southeast,Bench,SG,75,200,2
CHA,Southeast,Bench,C,84,240,3
SA,Southwest,Starter,PF,83,240,4
SA,Southwest,Starter,SG,78,210,2
SA,Southwest,Starter,PG,72,185,2
SA,Southwest,Starter,C,84,250,4
SA,Southwest,Starter,SF,81,230,3
SA,Southwest,Bench,SF,81,220,3
SA,Southwest,Bench,SG,78,210,3
SA,Southwest,Bench,SG,75,190,3
SA,Southwest,Bench,PG,77,170,1
SA,Southwest,Bench,SG,76,200,1
MIA,Southeast,Starter,PG,76,180,5
MIA,Southeast,Starter,SF,78,200,3
MIA,Southeast,Starter,SG,76,221,2
MIA,Southeast,Starter,C,84,235,3
MIA,Southeast,Starter,PF,80,204,1
MIA,Southeast,Bench,PF,81,245,6
MIA,Southeast,Bench,SG,76,186,2
MIA,Southeast,Bench,C,84,238,1
MIA,Southeast,Bench,SF,78,222,0
MIA,Southeast,Bench,SG,76,200,1
MIA,Southeast,Bench,C,82,250,0
DEN,Northwest,Starter,SG,76,210,1
DEN,Northwest,Starter,SF,80,220,3
DEN,Northwest,Starter,PF,80,245,2
DEN,Northwest,Starter,C,82,254,4
DEN,Northwest,Starter,PG,76,207,3
DEN,Northwest,Bench,SG,77,175,0
DEN,Northwest,Bench,PG,77,200,0
DEN,Northwest,Bench,C,82,235,1
DEN,Northwest,Bench,SG,77,196,2
DEN,Northwest,Bench,PF,80,228,0
TOR,Atlantic,Starter,SG,79,220,3
TOR,Atlantic,Starter,PG,72,175,2
TOR,Atlantic,Starter,SF,76,215,5
TOR,Atlantic,Starter,PF,83,220,2
TOR,Atlantic,Starter,C,84,231,6
TOR,Atlantic,Bench,PF,82,227,0
TOR,Atlantic,Bench,SF,80,235,1
TOR,Atlantic,Bench,C,84,220,2
TOR,Atlantic,Bench,PG,77,190,4
TOR,Atlantic,Bench,C,85,239,2
TOR,Atlantic,Bench,PG,72,195,0
UTA,Northwest,Starter,SG,80,215,3
UTA,Northwest,Starter,C,85,220,2
UTA,Northwest,Starter,SF,80,216,2
UTA,Northwest,Starter,PG,76,180,4
UTA,Northwest,Starter,PF,82,246,2
UTA,Northwest,Bench,SG,75,200,4
UTA,Northwest,Bench,SF,77,215,2
UTA,Northwest,Bench,C,82,240,2
UTA,Northwest,Bench,PF,81,220,4
UTA,Northwest,Bench,SG,78,195,0
BOS,Atlantic,Starter,PG,75,191,1
BOS,Atlantic,Starter,PF,82,245,2
BOS,Atlantic,Starter,SG,79,222,1
BOS,Atlantic,Starter,SF,80,205,1
BOS,Atlantic,Starter,C,82,260,2
BOS,Atlantic,Bench,PG,76,220,2
BOS,Atlantic,Bench,PG,73,190,1
BOS,Atlantic,Bench,PF,81,235,2
BOS,Atlantic,Bench,PF,79,235,0
BOS,Atlantic,Bench,PF,81,243,2
OKC,Northwest,Starter,SF,80,210,2
OKC,Northwest,Starter,PG,75,187,5
OKC,Northwest,Starter,PF,80,230,2
OKC,Northwest,Starter,C,84,255,3
OKC,Northwest,Starter,SG,79,206,1
OKC,Northwest,Bench,SF,80,210,0
OKC,Northwest,Bench,PG,73,205,0
OKC,Northwest,Bench,PF,81,235,1
OKC,Northwest,Bench,SG,78,190,3
OKC,Northwest,Bench,SG,79,185,1
BKN,Atlantic,Starter,SF,79,220,3
BKN,Atlantic,Starter,PG,77,193,3
BKN,Atlantic,Starter,SF,80,212,3
BKN,Atlantic,Starter,SG,79,191,3
BKN,Atlantic,Starter,C,85,270,0
BKN,Atlantic,Bench,SG,78,197,2
BKN,Atlantic,Bench,SG,78,225,1
BKN,Atlantic,Bench,C,84,250,2
BKN,Atlantic,Bench,PG,78,200,5
BKN,Atlantic,Bench,SF,80,213,0
BKN,Atlantic,Bench,SG,76,210,0
LAL,Pacific,Starter,PF,81,221,2
LAL,Pacific,Starter,SF,81,190,3
LAL,Pacific,Starter,SG,78,204,3
LAL,Pacific,Starter,C,84,260,4
LAL,Pacific,Starter,PG,78,190,4
LAL,Pacific,Bench,PG,77,193,1
LAL,Pacific,Bench,PF,81,250,6
LAL,Pacific,Bench,SG,77,205,2
LAL,Pacific,Bench,PG,74,180,1
LAL,Pacific,Bench,SF,81,188,3
MEM,Southwest,Starter,PG,73,180,2
MEM,Southwest,Starter,C,84,280,3
MEM,Southwest,Starter,SF,79,210,6
MEM,Southwest,Starter,SF,79,225,6
MEM,Southwest,Starter,PF,81,239,4
MEM,Southwest,Bench,SG,78,220,2
MEM,Southwest,Bench,PG,73,190,2
MEM,Southwest,Bench,PF,81,205,1
MEM,Southwest,Bench,SF,81,200,2
LAC,Pacific,Starter,PG,76,200,4
LAC,Pacific,Starter,PG,73,185,4
LAC,Pacific,Starter,PF,82,251,3
LAC,Pacific,Starter,SF,80,210,1
LAC,Pacific,Starter,C,84,255,3
LAC,Pacific,Bench,SG,74,175,2
LAC,Pacific,Bench,SF,79,205,3
LAC,Pacific,Bench,SG,77,206,2
LAC,Pacific,Bench,C,81,220,0
LAC,Pacific,Bench,PF,79,253,0
SAC,Pacific,Starter,PF,81,253,3
SAC,Pacific,Starter,SG,78,190,2
SAC,Pacific,Starter,SG,78,205,0
SAC,Pacific,Starter,PG,75,187,4
SAC,Pacific,Starter,C,84,240,3
SAC,Pacific,Bench,SG,77,212,2
SAC,Pacific,Bench,PG,71,190,0
SAC,Pacific,Bench,C,84,265,3
SAC,Pacific,Bench,SG,78,220,1
SAC,Pacific,Bench,SF,80,210,1
SAC,Pacific,Bench,SG,78,200,1
SAC,Pacific,Bench,PF,83,215,3
DET,Central,Starter,C,83,275,4
DET,Central,Starter,SF,80,226,1
DET,Central,Starter,SG,74,180,4
DET,Central,Starter,PG,75,208,1
DET,Central,Starter,SF,79,242,0
DET,Central,Bench,SF,79,200,0
DET,Central,Bench,PG,72,175,1
DET,Central,Bench,PF,81,245,3
DET,Central,Bench,SG,78,202,0
DET,Central,Bench,PF,82,218,5
DET,Central,Bench,SG,74,202,0
NO,Southwest,Starter,C,83,270,3
NO,Southwest,Starter,PG,75,180,2
NO,Southwest,Starter,PF,82,220,1
NO,Southwest,Starter,SG,76,191,0
NO,Southwest,Starter,SF,80,227,0
NO,Southwest,Bench,PG,72,190,0
NO,Southwest,Bench,SF,80,235,1
NO,Southwest,Bench,SG,76,213,2
NO,Southwest,Bench,SG,75,175,0
CHI,Central,Starter,SG,78,185,0
CHI,Central,Starter,C,84,255,5
CHI,Central,Starter,PF,84,255,2
CHI,Central,Starter,PG,77,204,1
CHI,Central,Starter,PG,76,210,2
CHI,Central,Bench,SF,77,220,2
CHI,Central,Bench,SF,80,209,0
CHI,Central,Bench,PG,76,220,2
CHI,Central,Bench,C,82,275,4
CHI,Central,Bench,SG,78,215,1
DAL,Southwest,Starter,SF,80,210,2
DAL,Southwest,Starter,SG,77,220,1
DAL,Southwest,Starter,PG,75,195,1
DAL,Southwest,Starter,PF,83,237,1
DAL,Southwest,Starter,C,85,245,3
DAL,Southwest,Bench,PF,81,216,2
DAL,Southwest,Bench,PG,72,180,2
DAL,Southwest,Bench,PG,75,185,3
DAL,Southwest,Bench,PF,83,240,2
DAL,Southwest,Bench,PG,72,175,0
DAL,Southwest,Bench,C,83,206,1
DAL,Southwest,Bench,SG,76,185,1
DAL,Southwest,Bench,C,84,235,0
MIN,Northwest,Starter,SF,80,200,3
MIN,Northwest,Starter,PG,74,180,2
MIN,Northwest,Starter,SG,79,220,3
MIN,Northwest,Starter,C,83,248,2
MIN,Northwest,Starter,PF,81,225,2
MIN,Northwest,Bench,SG,78,185,1
MIN,Northwest,Bench,PF,82,234,3
MIN,Northwest,Bench,C,83,245,2
MIN,Northwest,Bench,PG,72,190,0
MIN,Northwest,Bench,SG,78,225,2
MIN,Northwest,Bench,C,83,245,0
MIN,Northwest,Bench,PG,72,161,0
MIN,Northwest,Bench,SG,77,215,0
GS,Pacific,Starter,PG,75,185,0
GS,Pacific,Starter,SF,81,225,1
GS,Pacific,Starter,SG,79,205,2
GS,Pacific,Starter,PF,79,230,2
GS,Pacific,Starter,C,83,240,1
GS,Pacific,Bench,SF,78,207,1
GS,Pacific,Bench,SG,79,185,2
GS,Pacific,Bench,SG,79,210,4
GS,Pacific,Bench,SF,81,222,1
GS,Pacific,Bench,SF,79,225,3
GS,Pacific,Bench,PF,81,240,2
GS,Pacific,Bench,PF,81,225,3
GS,Pacific,Bench,C,84,237,1
DEN,Northwest,Starter,SG,76,210,1
DEN,Northwest,Starter,SF,80,220,0
DEN,Northwest,Starter,C,82,254,1
DEN,Northwest,Starter,PG,76,207,0
DEN,Northwest,Starter,PF,80,245,3
DEN,Northwest,Bench,SG,77,175,2
DEN,Northwest,Bench,PG,77,200,3
DEN,Northwest,Bench,SG,77,196,1
DEN,Northwest,Bench,PF,82,241,2
DEN,Northwest,Bench,PF,80,228,0
DEN,Northwest,Bench,C,82,235,2
DEN,Northwest,Bench,PF,81,225,2
DEN,Northwest,Bench,SF,79,222,1
ATL,Southeast,Starter,SF,81,225,2
ATL,Southeast,Starter,SF,80,220,4
ATL,Southeast,Starter,SG,77,195,3
ATL,Southeast,Starter,PG,73,168,5
ATL,Southeast,Starter,C,84,255,2
ATL,Southeast,Bench,PG,74,170,1
ATL,Southeast,Bench,PF,82,235,3
ATL,Southeast,Bench,SG,77,192,0
ATL,Southeast,Bench,PF,81,238,0
CLE,Central,Starter,SF,80,240,4
CLE,Central,Starter,SG,78,220,4
CLE,Central,Starter,PF,78,235,1
CLE,Central,Starter,PG,75,190,4
CLE,Central,Starter,PF,82,271,4
CLE,Central,Bench,SG,76,212,5
CLE,Central,Bench,SF,81,235,3
CLE,Central,Bench,SG,79,210,1
CLE,Central,Bench,PF,83,248,2
CLE,Central,Bench,SF,80,194,0
CLE,Central,Bench,PF,83,240,1
MIA,Southeast,Starter,SF,78,200,2
MIA,Southeast,Starter,PG,76,180,4
MIA,Southeast,Starter,C,84,235,4
MIA,Southeast,Starter,PF,80,204,2
MIA,Southeast,Starter,SF,78,222,5
MIA,Southeast,Bench,SG,76,186,3
MIA,Southeast,Bench,PF,81,245,1
MIA,Southeast,Bench,SG,76,200,2
MIA,Southeast,Bench,C,84,238,2
MIA,Southeast,Bench,C,82,250,1
LAC,Pacific,Starter,PF,82,251,5
LAC,Pacific,Starter,C,84,255,2
LAC,Pacific,Starter,PG,76,200,2
LAC,Pacific,Starter,PG,73,185,5
LAC,Pacific,Starter,SF,80,210,1
LAC,Pacific,Bench,SF,79,205,2
LAC,Pacific,Bench,SG,74,175,1
LAC,Pacific,Bench,C,81,220,0
LAC,Pacific,Bench,SG,77,206,3
LAC,Pacific,Bench,SF,81,230,1
BOS,Atlantic,Starter,PF,82,245,3
BOS,Atlantic,Starter,SG,79,222,2
BOS,Atlantic,Starter,PG,75,191,3
BOS,Atlantic,Starter,SF,80,205,4
BOS,Atlantic,Starter,PF,81,235,3
BOS,Atlantic,Bench,PG,76,220,2
BOS,Atlantic,Bench,PG,73,190,1
BOS,Atlantic,Bench,PF,79,235,0
BOS,Atlantic,Bench,C,82,260,1
BOS,Atlantic,Bench,PG,71,176,1
BOS,Atlantic,Bench,PF,81,243,1
BOS,Atlantic,Bench,PF,80,260,0
BOS,Atlantic,Bench,SF,78,230,0
ORL,Southeast,Starter,SF,79,204,5
ORL,Southeast,Starter,PF,81,225,2
ORL,Southeast,Starter,C,82,260,0
ORL,Southeast,Starter,SG,78,190,2
ORL,Southeast,Starter,SF,78,195,4
ORL,Southeast,Bench,PF,82,210,1
ORL,Southeast,Bench,PG,75,210,1
ORL,Southeast,Bench,C,81,245,3
ORL,Southeast,Bench,SG,79,218,0
ORL,Southeast,Bench,SG,77,215,0
ORL,Southeast,Bench,PF,82,255,0
ORL,Southeast,Bench,SF,79,205,1
WAS,Southeast,Starter,SG,77,202,1
WAS,Southeast,Starter,C,84,240,1
WAS,Southeast,Starter,SF,80,198,2
WAS,Southeast,Starter,PG,73,170,4
WAS,Southeast,Starter,PF,82,245,3
WAS,Southeast,Bench,SF,79,203,5
WAS,Southeast,Bench,SF,79,205,4
WAS,Southeast,Bench,PF,80,237,5
WAS,Southeast,Bench,C,82,230,1
WAS,Southeast,Bench,SG,76,208,0
TOR,Atlantic,Starter,SG,79,220,2
TOR,Atlantic,Starter,SF,76,215,0
TOR,Atlantic,Starter,PF,83,220,4
TOR,Atlantic,Starter,C,84,231,5
TOR,Atlantic,Starter,PG,72,175,2
TOR,Atlantic,Bench,PG,77,190,0
TOR,Atlantic,Bench,PG,72,195,2
TOR,Atlantic,Bench,PF,82,227,3
TOR,Atlantic,Bench,SF,80,235,3
TOR,Atlantic,Bench,C,84,220,1
TOR,Atlantic,Bench,SF,78,210,0
TOR,Atlantic,Bench,C,85,239,2
UTA,Northwest,Starter,SG,80,215,1
UTA,Northwest,Starter,PF,82,246,1
UTA,Northwest,Starter,C,85,220,2
UTA,Northwest,Starter,PG,76,180,0
UTA,Northwest,Starter,SF,80,216,4
UTA,Northwest,Bench,SG,75,200,4
UTA,Northwest,Bench,SG,78,195,2
UTA,Northwest,Bench,SF,77,215,1
UTA,Northwest,Bench,C,82,240,0
UTA,Northwest,Bench,SF,78,215,1
UTA,Northwest,Bench,PG,74,172,2
UTA,Northwest,Bench,PF,81,220,0
UTA,Northwest,Bench,C,83,240,0
HOU,Southwest,Starter,PG,77,218,3
HOU,Southwest,Starter,SF,80,200,1
HOU,Southwest,Starter,SG,75,220,4
HOU,Southwest,Starter,PF,82,240,3
HOU,Southwest,Starter,C,82,245,2
HOU,Southwest,Bench,SF,77,225,1
HOU,Southwest,Bench,C,83,250,4
HOU,Southwest,Bench,PF,80,232,3
HOU,Southwest,Bench,PF,80,253,2
HOU,Southwest,Bench,PF,86,219,0
HOU,Southwest,Bench,PG,74,175,0
HOU,Southwest,Bench,PG,73,194,1
PHO,Pacific,Starter,SF,80,215,1
PHO,Pacific,Starter,C,85,240,2
PHO,Pacific,Starter,SG,78,206,1
PHO,Pacific,Starter,PG,73,190,2
PHO,Pacific,Starter,PF,82,235,3
PHO,Pacific,Bench,PG,70,149,1
PHO,Pacific,Bench,SF,80,207,2
PHO,Pacific,Bench,PF,84,216,2
PHO,Pacific,Bench,C,85,255,1
PHO,Pacific,Bench,SG,76,200,0
PHO,Pacific,Bench,SF,79,190,1
PHO,Pacific,Bench,SF,79,225,0
SA,Southwest,Starter,PF,83,240,0
SA,Southwest,Starter,PG,72,185,0
SA,Southwest,Starter,C,84,250,3
SA,Southwest,Starter,SG,78,210,2
SA,Southwest,Starter,SF,81,230,3
SA,Southwest,Bench,SG,76,200,3
SA,Southwest,Bench,SG,75,190,1
SA,Southwest,Bench,SF,81,220,2
SA,Southwest,Bench,PG,77,170,2
SA,Southwest,Bench,SG,78,215,1
SA,Southwest,Bench,SF,82,210,2
IND,Central,Starter,SG,76,215,1
IND,Central,Starter,PG,72,160,2
IND,Central,Starter,PF,80,220,4
IND,Central,Starter,SF,80,216,1
IND,Central,Starter,C,84,239,4
IND,Central,Bench,C,83,240,2
IND,Central,Bench,PG,75,185,1
IND,Central,Bench,SG,77,210,1
IND,Central,Bench,SF,80,238,1
NY,Atlantic,Starter,PF,85,231,2
NY,Atlantic,Starter,SF,78,205,1
NY,Atlantic,Starter,C,83,262,4
NY,Atlantic,Starter,SG,77,200,0
NY,Atlantic,Starter,PG,75,202,4
NY,Atlantic,Bench,PG,77,190,3
NY,Atlantic,Bench,SF,80,225,2
NY,Atlantic,Bench,SF,80,225,2
NY,Atlantic,Bench,C,82,224,2
NY,Atlantic,Bench,SF,82,235,1
CHA,Southeast,Starter,PG,73,172,3
CHA,Southeast,Starter,SG,77,185,3
CHA,Southeast,Starter,C,83,265,2
CHA,Southeast,Starter,SF,79,221,2
CHA,Southeast,Starter,PF,81,230,1
CHA,Southeast,Bench,PF,85,240,1
CHA,Southeast,Bench,SG,78,220,4
CHA,Southeast,Bench,C,84,240,5
CHA,Southeast,Bench,SG,75,200,2
CHA,Southeast,Bench,PG,78,185,1
CHA,Southeast,Bench,PF,81,256,0
MIN,Northwest,Starter,SF,80,200,1
MIN,Northwest,Starter,PG,74,180,2
MIN,Northwest,Starter,SG,79,220,1
MIN,Northwest,Starter,PF,81,225,4
MIN,Northwest,Starter,C,83,248,5
MIN,Northwest,Bench,SG,78,185,2
MIN,Northwest,Bench,C,83,245,0
MIN,Northwest,Bench,PF,82,234,1
MIN,Northwest,Bench,PG,72,190,2
MIN,Northwest,Bench,SG,78,225,0
MIN,Northwest,Bench,C,83,245,1
MIN,Northwest,Bench,PG,72,161,0
MIN,Northwest,Bench,SG,77,215,0
OKC,Northwest,Starter,SF,80,210,1
OKC,Northwest,Starter,PG,75,187,4
OKC,Northwest,Starter,C,84,255,4
OKC,Northwest,Starter,SG,79,206,3
OKC,Northwest,Starter,PF,80,230,4
OKC,Northwest,Bench,SF,80,210,4
OKC,Northwest,Bench,PG,73,205,1
OKC,Northwest,Bench,PF,81,235,5
OKC,Northwest,Bench,SG,78,190,1
